time,total_length,FPS,behavior,behavioral_category,status,participantID,block,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,confidence,time_unix,time_dif
93.224,131.1,25.68,l_base,Base,START,4,3,105273.132023,308.75700000615325,2363,2372,0.37061823132922267,0.5831378310673286,0.9445117897052518,93.26551795005798,0.04151795005797965
93.419,131.1,25.68,Acc,Accidents,START,4,3,105273.132023,308.75700000615325,2363,2372,0.37061823132922267,0.5831378310673286,0.9445117897052518,93.26551795005798,0.15348204994201353
96.028,131.1,25.68,Acc,Accidents,STOP,4,3,105275.803933,494.1819999949075,2437,2451,0.32636230944770334,0.5447969737194617,0.962045531132339,95.93742799758911,0.09057200241089447
96.028,131.1,25.68,BC,BrickClick,POINT,4,3,105275.803933,494.1819999949075,2437,2451,0.32636230944770334,0.5447969737194617,0.962045531132339,95.93742799758911,0.09057200241089447
97.547,131.1,25.68,u_4yr_3,4YellowRound,START,4,3,105277.326724,190.5830000032438,2479,2485,0.27800529091061466,0.5183287182184309,0.9669835119395034,97.46021890640259,0.08678109359740915
99.26,131.1,25.68,BC,BrickClick,POINT,4,3,105279.073145,467.8249999997206,2531,2543,0.33348503464512336,0.49691552247588955,0.9055013124595448,99.2066400051117,0.05335999488831078
99.338,131.1,25.68,u_4yr_3,4YellowRound,STOP,4,3,105279.073145,467.8249999997206,2531,2543,0.33348503464512336,0.49691552247588955,0.9055013124595448,99.2066400051117,0.13135999488829952
99.766,131.1,25.68,u_4yr_2,4YellowRound,START,4,3,105279.548239,494.23700000625104,2543,2558,0.342579119677124,0.4876567888533897,0.9161590228841394,99.68173408508301,0.08426591491699753
104.4,131.1,25.68,BC,BrickClick,POINT,4,3,105284.226269,97.82699999050237,2671,2671,0.35771180375629263,0.5995061011068457,0.8090015844167282,104.3597640991211,0.040235900878911934
104.556,131.1,25.68,u_4yr_2,4YellowRound,STOP,4,3,105284.35665,83.16199999535456,2671,2671,0.35561325050019044,0.6156396321621905,0.9354911887075005,104.49014496803284,0.06585503196716047
105.14,131.1,25.68,Acc,Accidents,START,4,3,105284.940754,343.9480000088224,2672,2678,0.361558729761854,0.5712614190022729,0.9775299796197107,105.07424902915955,0.06575097084045467
120.678,131.1,25.68,Acc,Accidents,STOP,4,3,105300.530438,84.25800000259187,3087,3090,0.4311932166271355,0.6317832266502517,0.7681011254461125,120.66393303871155,0.01406696128844942
